No,주소(address),경도,위도,상태
415,서울특별시 동대문구 답십리로 150,127.056527509628,37.5724752517865,정좌표
416,서울특별시 동대문구 답십리로 224-1,127.065288393032,37.5725844524307,정좌표
417,서울특별시 동대문구 답십리로 268,127.070156228503,37.5722540861725,정좌표
418,서울특별시 동대문구 망우로 105,127.065100331508,37.5915300820798,정좌표
419,서울특별시 동대문구 망우로 14,127.055122234724,37.5876418042006,정좌표
420,서울특별시 동대문구 무학로 189,127.029569081777,37.5812671971152,정좌표
421,서울특별시 동대문구 사가정로 31-1,127.050838401961,37.5723624364367,정좌표
422,서울특별시 동대문구 동대문중학교 앞,126.909845559602,35.1468371780194,인근좌표
423,서울특별시 동대문구 사가정로 91,127.055424323326,37.5762454081443,정좌표
424,서울특별시 동대문구 사가정로 6,127.049514698781,37.5701592738993,정좌표
425,서울특별시 동대문구 사가정로 230,127.070369721249,37.5785823303014,정좌표
426,서울특별시 동대문구 서울시립대로 26,127.046046564037,37.5739169598047,정좌표
427,서울특별시 동대문구 서울시립대로 147,127.053142334047,37.5832369260911,정좌표
428,서울특별시 동대문구 신성 미소지움아파트 앞,129.26984578663,35.7565330104774,인근좌표
429,서울특별시 동대문구 서울시립대로 44,127.047098934553,37.5752201147608,정좌표
430,서울특별시 동대문구 이문초등학교 앞,129.26984578663,35.7565330104774,인근좌표
431,서울특별시 동대문구 약령시로 126,127.043998288468,37.5829608456083,정좌표
432,서울특별시 동대문구 왕산로 33,127.027099912098,37.5770435355179,정좌표
433,서울특별시 동대문구 왕산로 60-1,127.030146244727,37.5772831999563,정좌표
434,서울특별시 동대문구 왕산로 28,127.026811029789,37.5763854762115,정좌표
435,서울특별시 동대문구 왕산로 68,127.030898812667,37.5774844893089,정좌표
436,서울특별시 동대문구 제기역 1번출구,129.275680057817,35.7724201269972,인근좌표
437,서울특별시 동대문구 왕산로 195,127.044637091244,37.5802389908743,정좌표
438,서울특별시 동대문구 왕산로 226,127.047639342467,37.5817118880712,정좌표
439,서울특별시 동대문구 왕산로 312,127.053687707001,37.58769046949,정좌표
440,서울특별시 동대문구 06-257(버스정거장),129.274356767522,35.7721055754331,인근좌표
441,서울특별시 동대문구 이문로 17,127.054952958721,37.5896771265924,정좌표
442,서울특별시 동대문구 이문로 12,127.05487772466,37.5887585516027,정좌표
443,서울특별시 동대문구 이문로 100,127.059964353364,37.5957011309798,정좌표
444,서울특별시 동대문구 이문삼거리,126.42413854921,37.7546762312086,인근좌표
445,서울특별시 동대문구 장안벚꽃로 279,127.072923780996,37.5837484792791,정좌표
446,서울특별시 동대문구 장한로 191,127.07151446412,37.5766959130945,정좌표
447,서울특별시 동대문구 장한로 149-1,127.071493271393,37.5738486561241,정좌표
448,서울특별시 동대문구 장한로 119,127.07021321901,37.5714509212084,정좌표
449,서울특별시 동대문구 장한로 84,127.069427871087,37.5682077083711,정좌표
450,서울특별시 동대문구 장한로 39,127.066529430346,37.5648350669003,정좌표
451,서울특별시 동대문구 장한로 25,127.065773833386,37.5638206148536,정좌표
452,서울특별시 동대문구 장한로 124,127.07151508315,37.5714015726771,정좌표
453,서울특별시 동대문구 장한로 12길 62,127.070938796748,37.5646438634779,정좌표
454,서울특별시 동대문구 전농로 21,127.056271584973,37.5669388354773,정좌표
455,서울특별시 동대문구 전농로 26,127.056957483056,37.5671589070988,정좌표
456,서울특별시 동대문구 전농로 97-1,127.057283335197,37.5736835522081,정좌표
457,서울특별시 동대문구 정릉천동로 103,127.036024440282,37.5814267772802,인근좌표
458,서울특별시 동대문구 고대앞사거리,129.05716994611,35.5864881330588,인근좌표
459,서울특별시 동대문구 고대앞사거리 정류장 앞,129.05716994611,35.5864881330588,인근좌표
460,서울특별시 동대문구 제기로 155,127.050388871737,37.5861525116101,정좌표
461,서울특별시 동대문구 홍파초등학교 앞,129.26984578663,35.7565330104774,인근좌표
462,서울특별시 동대문구 제기로 115,127.046003605289,37.5870539276313,정좌표
463,서울특별시 동대문구 06-007(버스정거장),129.274356767522,35.7721055754331,인근좌표
464,서울특별시 동대문구 천호대로 14길 2,127.029694435839,37.5737189158798,정좌표
465,서울특별시 동대문구 용두동 39-7,127.04168517663,37.57339222561,인근좌표
466,서울특별시 동대문구 용두4교다리,129.276571041684,35.7714297735806,인근좌표
467,서울특별시 동대문구 06-017(버스정류장),129.274356767522,35.7721055754331,인근좌표
468,서울특별시 동대문구 천호대로 83길 98,127.067020473752,37.5660751434069,정좌표
469,서울특별시 동대문구 용두동 255-53,127.033140724652,37.5711422653567,정좌표
470,서울특별시 동대문구 06-302(버스정거장),129.274356767522,35.7721055754331,인근좌표
471,서울특별시 동대문구 한천로 421-1,127.067531472687,37.5982540389713,정좌표
472,서울특별시 동대문구 한천로 84-1,127.064053971896,37.5689507985468,정좌표
473,서울특별시 동대문구 한천로 62,127.062756280566,37.5672041415887,정좌표
474,서울특별시 동대문구 한천로 49,127.061619887878,37.5665655574699,정좌표
475,서울특별시 동대문구 한천로 138,127.066492460452,37.5735352963778,인근좌표
476,서울특별시 동대문구 한천로 137,127.066323596175,37.573362248136,정좌표
477,서울특별시 동대문구 한천로 205,127.068108381957,37.5791622079672,정좌표
478,서울특별시 동대문구 한천로 272,127.068837740053,37.5854968402147,정좌표
479,서울특별시 동대문구 06-417(버스정거장),129.274356767522,35.7721055754331,인근좌표
480,서울특별시 동대문구 06-136(버스정거장),129.274356767522,35.7721055754331,인근좌표
481,서울특별시 동대문구 영휘원사거리 버스정류장 ,129.05716994611,35.5864881330588,인근좌표
482,서울특별시 동대문구 황물로 49,127.04706658873,37.5730814523177,정좌표
483,서울특별시 동대문구 황물로 181-1,127.057759875182,37.5646718470886,정좌표
484,서울특별시 동대문구 국방연구원 앞,129.26984578663,35.7565330104774,인근좌표
485,서울특별시 동대문구 세종대왕 기념관 앞,129.26984578663,35.7565330104774,인근좌표
486,서울특별시 동대문구 회기로 18길 3,127.052114216965,37.5912009299917,정좌표
487,서울특별시 동대문구 외대역 앞,129.26984578663,35.7565330104774,인근좌표
488,서울특별시 동대문구 외대 앞,129.26984578663,35.7565330104774,인근좌표
489,서울특별시 동대문구 휘경SK아파트 앞,129.26984578663,35.7565330104774,인근좌표
490,서울특별시 동작구 노량진로  24길2번지(ID:20-157),126.952759063971,37.512374996075,정좌표
491,서울특별시 동작구 노량진로  248번지(노들지구대 앞),126.953630216544,37.5123913775439,정좌표
492,서울특별시 동작구 노량진로  노들역(ID:20-014),126.954668381039,37.5124309618736,인근좌표
493,서울특별시 동작구 노량진로  224번지(노량진우체국),126.950643778394,37.5124778460637,정좌표
494,서울특별시 동작구 노량진로  노들역(ID:20-013),126.954668381039,37.5124309618736,인근좌표
495,서울특별시 동작구 노량진로  노들역(ID:20-013),126.954668381039,37.5124309618736,인근좌표
496,서울특별시 동작구 매봉로 165번지(수학원),126.951612969849,37.5118535652298,정좌표
497,서울특별시 동작구 매봉로 극동아파트 정류장(ID:20-745),126.951246399663,37.5115944711918,인근좌표
498,서울특별시 동작구 매봉로 한신아파트(ID:20-869),126.951246399663,37.5115944711918,인근좌표
499,서울특별시 동작구 노량진로  노량진역(ID:20-011),126.954668381039,37.5124309618736,인근좌표
500,서울특별시 동작구 장승배기로 동작구청앞 버스정류장(ID:20-944),126.941380449643,37.501491068003,인근좌표
501,서울특별시 동작구 장승배기로 동작구청앞 버스정류장(ID:20-944),126.941380449643,37.501491068003,인근좌표
502,서울특별시 동작구 노량진로  172번지(GS 주유소 앞),126.945014972212,37.5135533470184,정좌표
503,서울특별시 동작구 매봉로 노량진역(ID:20-012),126.951246399663,37.5115944711918,인근좌표
504,서울특별시 동작구 노량진로  191(사육신묘앞),126.949411002922,37.5134579166621,정좌표
505,서울특별시 동작구 노량진로  157-1 노량진역(ID:20-115),126.943474492784,37.5139573862926,정좌표
506,서울특별시 동작구 노량진로  16길 33번지,126.944147304444,37.5120158840906,정좌표
507,서울특별시 동작구 노량진로  223번지,126.950792236399,37.5129686025741,정좌표
508,서울특별시 동작구 만양로  112번지(다이소 앞),126.94441272051,37.5133230140383,정좌표
509,서울특별시 동작구 만양로  노량진동 116-2(한성주창장앞),126.9439547017,37.5128894576102,정좌표
510,서울특별시 동작구 장승배기로 143-1번지,126.939934343717,37.5104332157284,정좌표
511,서울특별시 동작구 장승배기로 143-1번지,126.939934343717,37.5104332157284,정좌표
512,서울특별시 동작구 장승배기로 102(나이스가이 헤어숍),126.939982529669,37.5067277971602,정좌표
513,서울특별시 동작구 장승배기로 102(나이스가이 헤어숍),126.939982529669,37.5067277971602,정좌표
514,서울특별시 동작구 노량진로  노량진수산시장(ID:20-009),126.954668381039,37.5124309618736,인근좌표
515,서울특별시 동작구 장승배기로 11가길11(장승배기역5번출구 옆),126.937417782219,37.5059629789074,정좌표
516,서울특별시 동작구 노량진로  124번지,126.939622410313,37.5132789320201,정좌표
517,서울특별시 동작구 노량진로  96번지(세븐일레븐 앞),126.936326755442,37.5130987533021,정좌표
518,서울특별시 동작구 장승배기로 160(노량진초등학교 앞),126.940837176675,37.5109377445193,정좌표
519,서울특별시 동작구 노량진로  노량진수산시장(ID:20-010),126.954668381039,37.5124309618736,인근좌표
520,서울특별시 동작구 장승배기로 128번지(기업은행 앞),126.940553516457,37.508864459043,정좌표
521,서울특별시 동작구 장승배기로 128번지(기업은행 앞),126.940553516457,37.508864459043,정좌표
522,서울특별시 동작구 노량진로  노량진로 152-1(해박난치과),126.942854485668,37.5134519587826,정좌표
523,서울특별시 동작구 노량진로  노량진로 152-1(해박난치과),126.942854485668,37.5134519587826,정좌표
524,서울특별시 동작구 상도로 53길39번지(ID:20-244),126.953564877971,37.5005935104906,정좌표
525,서울특별시 동작구 상도로 53길39번지(ID:20-244),126.953564877971,37.5005935104906,정좌표
526,서울특별시 동작구 양녕로 268번지,126.948859015254,37.5035043887897,정좌표
527,서울특별시 동작구 서달로 1길17 동양아파트(ID:20-917),126.958896698463,37.5003476470906,정좌표
528,서울특별시 동작구 상도로 357번지(ID:20-166),126.953541289917,37.4969405654816,정좌표
529,서울특별시 동작구 상도로 봉현초등학교(ID:20-167),126.953960645558,37.4955222740527,인근좌표
530,서울특별시 동작구 상도로 383-1 번지,126.955189129984,37.4949404948205,정좌표
531,서울특별시 동작구 신대방1가길 357번지(ID:20-165),126.906099161994,37.4867809889509,인근좌표
532,서울특별시 동작구 상도로 364-1(ID:20-165),126.953426674566,37.4960781581729,정좌표
533,서울특별시 동작구 사당로 22번지(ID:20-169),126.956896132012,37.4951060922438,정좌표
534,서울특별시 동작구 상도로 352번지,126.952618182883,37.4969960516844,정좌표
535,서울특별시 동작구 상도로 267(상도역3번출구 옆),126.94768256595,37.5035732557373,정좌표
536,서울특별시 동작구 상도로 267(상도역3번출구 옆),126.94768256595,37.5035732557373,정좌표
537,서울특별시 동작구 만양로  6번지(백두공인중개사),126.948477961335,37.5050304071864,정좌표
538,서울특별시 동작구 사당로 숭실대별관앞(ID:20-172),126.967139252053,37.4877785347822,인근좌표
539,서울특별시 동작구 상도로 134번지,126.934775907319,37.5020249676128,정좌표
540,서울특별시 동작구 양녕로 269-1번지,126.948782260649,37.5040370019748,정좌표
541,서울특별시 동작구 상도로 156번지,126.936611685528,37.5032291141971,정좌표
542,서울특별시 동작구 상도로 156번지,126.936611685528,37.5032291141971,정좌표
543,서울특별시 동작구 장승배기로 73번지(상도치안센타 옆),126.939114278465,37.5041582422348,정좌표
544,서울특별시 동작구 장승배기로 73번지(상도치안센타 옆),126.939114278465,37.5041582422348,정좌표
545,서울특별시 동작구 장승배기로 78번지,126.939511865301,37.5046073816294,정좌표
546,서울특별시 동작구 상도로 147번지,126.935803164941,37.5031735175029,정좌표
547,서울특별시 동작구 상도로 181번지,126.93882900159,37.5049556678371,정좌표
548,서울특별시 동작구 상도로 동작보건소(ID:20-153),126.953960645558,37.4955222740527,인근좌표
549,서울특별시 동작구 양녕로 경향렉스빌(ID:20-222),126.949885213385,37.503990384853,인근좌표
550,서울특별시 동작구 상도로 83번지(신한은행 앞),126.929879043202,37.4999092102244,정좌표
551,서울특별시 동작구 상도로 94번지(주작나무 한의원 앞),126.931148697856,37.4997564221816,정좌표
552,서울특별시 동작구 상도로 94번지(주작나무 한의원 앞),126.931148697856,37.4997564221816,정좌표
553,서울특별시 동작구 보라매로 104번지(왕세숫대야냉면),126.928313470455,37.4984357702459,정좌표
554,서울특별시 동작구 보라매로 93번지(통삼겹구이 앞),126.927713803855,37.4977974112521,정좌표
555,서울특별시 동작구 보라매로 101번지(삼거리 왕만두),126.92785327828,37.4983287146681,정좌표
556,서울특별시 동작구 상도로 서울공업고등학교(ID:20-144),126.953960645558,37.4955222740527,인근좌표
557,서울특별시 동작구 상도로 서울공업고등학교(ID:20-144),126.953960645558,37.4955222740527,인근좌표
558,서울특별시 동작구 상도로 16번지,126.922316862336,37.4997158156721,정좌표
559,서울특별시 동작구 상도로 16번지,126.922316862336,37.4997158156721,정좌표
560,서울특별시 동작구 여의대방로  강남중학교(ID: 20-006),126.912770004487,37.4959588772016,인근좌표
561,서울특별시 동작구 여의대방로  강남중학교(ID: 20-006),126.912770004487,37.4959588772016,인근좌표
562,서울특별시 동작구 여의대방로 22번지 우성아파트(ID:20-927),126.910969821839,37.4925807202037,정좌표
563,서울특별시 동작구 여의대방로 22번지 우성아파트(ID:20-927),126.910969821839,37.4925807202037,정좌표
564,서울특별시 동작구 여의대방로 교수아파트(ID:20-928),126.912770004487,37.4959588772016,인근좌표
565,서울특별시 동작구 여의대방로 교수아파트(ID:20-928),126.912770004487,37.4959588772016,인근좌표
566,서울특별시 동작구 신대방2길 2-5(ID:20-207),126.912855810607,37.4877431580923,정좌표
567,서울특별시 동작구 신대방2길 2-5(ID:20-207),126.912855810607,37.4877431580923,정좌표
568,서울특별시 동작구 알마타길 6번지(ID:20-107),126.92530428805,37.5106919338184,정좌표
569,서울특별시 동작구 알마타길 6번지(ID:20-107),126.92530428805,37.5106919338184,정좌표
570,서울특별시 동작구 여의대방로 동작상떼빌아파트(ID:20-001),126.912770004487,37.4959588772016,인근좌표
571,서울특별시 동작구 등용로 123번지(대방할인마트 앞),126.931724006375,37.5121054900858,정좌표
572,서울특별시 동작구 등용로 123번지(대방할인마트 앞),126.931724006375,37.5121054900858,정좌표
573,서울특별시 동작구 노량진로  현대아파트(ID:20-007),126.954668381039,37.5124309618736,인근좌표
574,서울특별시 동작구 노량진로  현대아파트유한양행(ID:20-008),126.954668381039,37.5124309618736,인근좌표
575,서울특별시 동작구 등용로 40번지(ID:20-593),126.934147202186,37.5056893892271,정좌표
576,서울특별시 동작구 서달로 15길 8-12(흑석역4번출구),126.962898581479,37.5089670061692,정좌표
577,서울특별시 동작구 서달로 15길 8-12(흑석역4번출구),126.962898581479,37.5089670061692,정좌표
578,서울특별시 동작구 현충로 124번지(조선일보뉴지엄),126.967174050702,37.5062924891243,정좌표
579,서울특별시 동작구 현충로2길 흑석동 효사정 앞(ID:20-123),126.956353685736,37.5131655883794,정좌표
580,서울특별시 동작구 현충로 108번지,126.965344122459,37.5073613402004,정좌표
581,서울특별시 동작구 현충로2길 동작실버센터입구(ID:20-251),126.956353685736,37.5131655883794,정좌표
582,서울특별시 동작구 현충로2길 4번지 효사정 앞(ID:20-124),126.960448560976,37.511477470104,정좌표
583,서울특별시 동작구 현충로 151번지(ID:20-130),126.96988210864,37.506234818503,정좌표
584,서울특별시 동작구 현충로 111번지(ID:20-127),126.966049424353,37.5076214167838,정좌표
585,서울특별시 동작구 서달로 158번지,126.962321128456,37.5070513429972,정좌표
586,서울특별시 동작구 서달로 158번지,126.962321128456,37.5070513429972,정좌표
587,서울특별시 동작구 동작대로 경문고등학교(ID:22-031),126.98225166856,37.4906387768394,인근좌표
588,서울특별시 동작구 동작대로 경문고등학교(ID:22-031),126.98225166856,37.4906387768394,인근좌표
589,서울특별시 동작구 동작대로 경문고교 배나무골앞(ID:20-017),126.98225166856,37.4906387768394,인근좌표
590,서울특별시 동작구 동작대로 171번지(경문고앞),126.982431596042,37.4916141233418,정좌표
591,서울특별시 동작구 동작대로 정금마을(ID:22-033),126.98225166856,37.4906387768394,인근좌표
592,서울특별시 동작구 동작대로 정금마을 방배경찰서(ID:20-016),126.98225166856,37.4906387768394,인근좌표
593,서울특별시 동작구 동작대로 235번지 깨마을(ID:20-015),126.983039354516,37.4975003981059,정좌표
594,서울특별시 동작구 동작대로 235번지 깨마을(ID:20-015),126.983039354516,37.4975003981059,정좌표
595,서울특별시 동작구 동작대로 239번지,126.983396059221,37.4981678814111,정좌표
596,서울특별시 동작구 동작동 국립현충원((ID:20-133),126.974540202811,37.4998989792134,인근좌표
597,서울특별시 동작구 동작동 국립현충원((ID:20-134),126.974540202811,37.4998989792134,인근좌표
598,서울특별시 동작구 동작동 국립현충원((ID:20-134),126.974540202811,37.4998989792134,인근좌표
599,서울특별시 동작구 동작대로 남성시장(ID:20-018),126.98225166856,37.4906387768394,인근좌표
600,서울특별시 동작구 동작대로 남성시장(ID:20-018),126.98225166856,37.4906387768394,인근좌표
601,서울특별시 동작구 동작대로 남성시장(ID:22-029),126.98225166856,37.4906387768394,인근좌표
602,서울특별시 동작구 동작대로 남성시장(ID:22-029),126.98225166856,37.4906387768394,인근좌표
603,서울특별시 동작구 동작대로 101번지(다비치안경 앞),126.981680776494,37.4856765559853,정좌표
604,서울특별시 동작구 동작대로 101번지(다비치안경 앞),126.981680776494,37.4856765559853,정좌표
605,서울특별시 동작구 동작대로   121번지(미샤 앞),126.98186760646,37.4874924422474,정좌표
606,서울특별시 동작구 동작대로   121번지(미샤 앞),126.98186760646,37.4874924422474,정좌표
607,서울특별시 동작구 사당로 23길2(세븐일레븐 앞),126.977399996351,37.4841839758395,정좌표
608,서울특별시 동작구 사당로 사당시장(ID:20-180),126.967139252053,37.4877785347822,인근좌표
609,서울특별시 동작구 사당로 219번지(남성역 4번출구),126.97266155414,37.4841617494438,정좌표
610,서울특별시 동작구 사당로 9가길 55(ID:20-177),126.968394126723,37.4869075429384,정좌표
611,서울특별시 동작구 사당로 남성역(ID:20-178),126.967139252053,37.4877785347822,인근좌표
612,서울특별시 동작구 사당로 300번지(ID: 20-184),126.980711743348,37.4845264027112,정좌표
613,서울특별시 동작구 사당로 300번지(ID: 20-184),126.980711743348,37.4845264027112,정좌표
614,서울특별시 동작구 사당로 254번지(ID:20-252),126.975934909651,37.4831149638846,정좌표
615,서울특별시 동작구 사당로 138(사당지구대 앞),126.965693863505,37.4889448702291,정좌표
616,서울특별시 동작구 사당로 138(사당지구대 앞),126.965693863505,37.4889448702291,정좌표
617,서울특별시 동작구 동작대로 19(한국전력 앞),126.980905930184,37.4782222440809,정좌표
618,서울특별시 동작구 동작대로 19(한국전력 앞),126.980905930184,37.4782222440809,정좌표
619,서울특별시 동작구 동작대로 27번지(IBK기업은행 앞),126.981245347188,37.4789222889894,정좌표
620,서울특별시 동작구 동작대로 67번지(더본병원 앞),126.98163914694,37.4824945745146,정좌표
621,서울특별시 동작구 동작대로 방배노인복지관 (ID: 20-020),126.98225166856,37.4906387768394,인근좌표
622,서울특별시 동작구 동작대로 이수역(ID:20-027),126.98225166856,37.4906387768394,인근좌표
623,서울특별시 동작구 동작대로 사당동우체국앞(ID:20-019),126.98225166856,37.4906387768394,인근좌표
624,서울특별시 동작구 남부순환로 천수공원앞(사당역7번출구),126.975724954344,37.4766369511036,인근좌표
625,서울특별시 동작구 남부순환로 천수공원앞(사당역7번출구),126.975724954344,37.4766369511036,인근좌표
626,서울특별시 동작구 남부순환로 2019번지,126.972998456117,37.4762538212899,정좌표
627,서울특별시 동작구 남부순환로 2069번지,126.978775176667,37.4769295969397,정좌표
628,서울특별시 동작구 흑석로 106-5 번지,126.961452450927,37.507879967395,정좌표
629,서울특별시 동작구 흑석로 106-5 번지,126.961452450927,37.507879967395,정좌표
630,서울특별시 동작구 흑석로  108(신한은행),126.961329803443,37.5080213715654,정좌표
631,서울특별시 동작구 노량진로 114-5(올리브 영),126.938611697237,37.5130104866507,인근좌표
632,서울특별시 동작구 노량진로 114-5(올리브 영),126.938611697237,37.5130104866507,인근좌표
633,서울특별시 동작구 노량진로 114-5(올리브 영),126.938611697237,37.5130104866507,인근좌표
634,서울특별시 동작구 노량진로 114-5(올리브 영),126.938611697237,37.5130104866507,인근좌표
635,서울특별시 동작구 만양로 만양로3길20 신동아리버파크,126.946427946144,37.5052281294538,정좌표
636,서울특별시 동작구 노량진로 노들역앞 정류장(ID:20-247),126.954668381039,37.5124309618736,인근좌표
637,서울특별시 동작구 만양로 강남교회 앞 정류장(ID:20-819),126.947105144034,37.5062210875071,인근좌표
638,서울특별시 동작구 노량진로 노량진역앞 7번출구,126.926655965313,37.5128776138566,인근좌표
639,서울특별시 동작구 노량진로 노량진로 223(ID:20-121),126.950792236399,37.5129686025741,정좌표
640,서울특별시 동작구 노량진로 노량진로 223(ID:20-121),126.950792236399,37.5129686025741,정좌표
641,서울특별시 동작구 사당로 사당로 285(이디야 커피숍 앞),126.979186681725,37.4846560654337,정좌표
642,서울특별시 동작구 사당로 사당로 285(이디야 커피숍 앞),126.979186681725,37.4846560654337,정좌표
643,서울특별시 동작구 남부순환로 태평백화점 앞,126.975724954344,37.4766369511036,인근좌표
644,서울특별시 동작구 동작대로 태평백화점 앞,126.98225166856,37.4906387768394,인근좌표
645,서울특별시 동작구 동작대로 태평백화점 앞,126.98225166856,37.4906387768394,인근좌표
646,서울특별시 동작구 동작대로 태평백화점 앞,126.98225166856,37.4906387768394,인근좌표
647,서울특별시 동작구 남부순환로 남부순환로 2057(다이소 앞),126.977359299255,37.4769334377266,정좌표
648,서울특별시 동작구 남부순환로 남부순환로 2057(다이소 앞),126.977359299255,37.4769334377266,정좌표
649,서울특별시 동작구 사당로 총신대(ID:20-174),126.967139252053,37.4877785347822,인근좌표
650,서울특별시 동작구 사당로 총신대(ID:20-174),126.967139252053,37.4877785347822,인근좌표
651,서울특별시 동작구 사당로 172번지(새마을금고 앞),126.967897216325,37.4864962694689,정좌표
652,서울특별시 동작구 사당로 172번지(새마을금고 앞),126.967897216325,37.4864962694689,정좌표
653,서울특별시 동작구 사당로 남성초등학교(ID:20-496),126.967139252053,37.4877785347822,인근좌표
654,서울특별시 동작구 사당로 194(ID:20-600),126.969633452297,37.4851036353912,정좌표
655,서울특별시 동작구 사당로 194(ID:20-600),126.969633452297,37.4851036353912,정좌표
656,서울특별시 동작구 대림로 대림로 14(ID:20-208),126.911650306484,37.4873991522591,정좌표
657,서울특별시 동작구 대림로 대림로 14(ID:20-208),126.911650306484,37.4873991522591,정좌표
658,서울특별시 동작구 등용로 등용로 96(ID:20-106),126.932310450362,37.5097478457059,정좌표
659,서울특별시 동작구 등용로 등용로96(ID:20-106),126.932310450362,37.5097478457059,정좌표
660,서울특별시 동작구 시흥대로 658(올리브 영 앞),126.908076450754,37.4903748831935,정좌표
661,서울특별시 동작구 여의대방로 126,126.920555672106,37.4981410859105,정좌표
662,서울특별시 동작구 양녕로 177번지(ID:20-892),126.942311405622,37.4969996722475,정좌표
663,서울특별시 동작구 상도로 53길 70번지(세븐일레븐 옆),126.954432242049,37.5028610040297,정좌표
664,서울특별시 동작구 상도로 상도시장(ID:20-161),126.953960645558,37.4955222740527,인근좌표
665,서울특별시 동작구 상도로 321번지(동진빌딩 앞),126.951231955874,37.4994650146343,정좌표
666,서울특별시 동작구 상도로 상도로 357(ID:20-166),126.953541289917,37.4969405654816,정좌표
667,서울특별시 동작구 상도로 상도로 357(ID:20-166),126.953541289917,37.4969405654816,정좌표
668,서울특별시 동작구 사당로 숭실대정문앞(ID:20-170),126.967139252053,37.4877785347822,인근좌표
669,서울특별시 동작구 상도로 숭실대입구역(ID:20-166),126.953960645558,37.4955222740527,인근좌표
670,서울특별시 동작구 상도로 중앙하이츠빌 아파트(ID:20-162),126.953960645558,37.4955222740527,인근좌표
671,서울특별시 동작구 상도로 상도시장(ID:20-160),126.953960645558,37.4955222740527,인근좌표
672,서울특별시 동작구 장승배기로 16-1번지,126.942883740288,37.5000004623078,정좌표
673,서울특별시 동작구 노량진로  147(노량진역 8번출구 앞),126.9422247914,37.5138691978077,정좌표
674,서울시 서초구 강남대로 623,127.018735560432,37.517412390778,정좌표
675,서울시 서초구 강남대로 신사역 4번 출구 횡단보도 옆 백다방 앞,127.039798730173,37.4654719812804,인근좌표
676,서울시 서초구 강남대로 601 셀트리온 앞,127.019365917323,37.5152865859196,정좌표
677,서울시 서초구 강남대로 567 대도식당 앞,127.020066935801,37.5123904041931,정좌표
678,서울시 서초구 강남대로 505 고도일병원 앞,127.022702274428,37.5070143929244,정좌표
679,서울시 서초구 강남대로 강남대로 483 스타벅스 앞,127.023649273496,37.5053259167974,정좌표
680,서울시 서초구 강남대로 신논현역 2번 출구 뒤,127.039798730173,37.4654719812804,인근좌표
681,서울시 서초구 강남대로 447 자라 앞,127.025096830464,37.5021916844986,정좌표
682,서울시 서초구 강남대로 441 유화빌딩 앞,127.025278619028,37.5017360574954,정좌표
683,서울시 서초구 강남대로 423 이니스프리 앞,127.025812328059,37.5003050411758,정좌표
684,서울시 서초구 강남대로 415 대동빌딩 앞,127.026340272465,37.4995612849657,정좌표
685,서울시 서초구 강남대로 61길 3,127.026525068301,37.499187961915,정좌표
686,서울시 서초구 강남대로 381 하나은행 앞,127.027694068152,37.4966857819515,정좌표
687,서울시 서초구 강남대로 373 던킨도너츠 앞 신분당선 엘리베이터 뒤,127.028011003531,37.4959839884523,정좌표
688,서울시 서초구 강남대로 365 도씨에빛 I 앞,127.028351688328,37.4953273567936,정좌표
689,서울시 서초구 강남대로 359 T월드 앞,127.028610240212,37.4947999217217,정좌표
690,서울시 서초구 강남대로 343 신한금융투자 강남중앙지점 앞,127.029241178318,37.4935202535918,정좌표
691,서울시 서초구 강남대로 331 파리바게트 앞,127.029589686199,37.4926282140136,정좌표
692,서울시 서초구 강남대로 299 지하철 환풍구 옆,127.030642176772,37.4901828640744,인근좌표
693,서울시 서초구 강남대로 259 페이토호텔 앞,127.032633645079,37.4865741398675,정좌표
694,서울시 서초구 강남대로 양재역 1번 출구 뒤,127.039798730173,37.4654719812804,인근좌표
695,서울시 서초구 강남대로 양재역 11번 출구 앞,127.039798730173,37.4654719812804,인근좌표
696,서울시 서초구 강남대로 213 맥도널드 앞,127.035612103466,37.4823426363184,정좌표
697,서울시 서초구 강남대로 216 (IBK기업은행 앞),127.035725245066,37.4834777148647,정좌표
698,서울시 서초구 강남대로 148 상록빌딩 앞,127.03917972461,37.4778870209289,정좌표
699,서울시 서초구 강남대로27길 7-9(느린마을 양조장 앞),127.037960208969,37.4789446940684,정좌표
700,"서울시 서초구 강남대로 48-3 양재시민의숲 3번출구, 크롬바커 앞",127.039911753558,37.4692863630158,정좌표
701,서울시 서초구 강남대로 양재시민의숲역 4번 출구 앞,127.039798730173,37.4654719812804,인근좌표
702,서울시 서초구 강남대로 양재시민의숲역 1번출구 앞 버스정류장,127.039798730173,37.4654719812804,인근좌표
703,서울시 서초구 효령로 22 도미노 피자 앞,126.987482786832,37.4773879029585,정좌표
704,서울시 서초구 효령로 92 버스정류장 옆,126.99459575033,37.4801597609248,정좌표
705,서울시 서초구 효령로 132 미스터 피자 앞,126.998379576608,37.4813533333221,정좌표
706,서울시 서초구 효령로 161 한국제약회관 앞,127.001637502577,37.4824520879511,정좌표
707,서울시 서초구 효령로 292 남부터미널역 5번 출구,127.014902656057,37.484454235994,정좌표
708,서울시 서초구 효령로 336 윤일빌딩 앞,127.02098855733,37.4860260725597,정좌표
709,서울시 서초구 효령로 386 ‘T스테이션’ 앞,127.026189499098,37.4876120773515,정좌표
710,서울시 서초구 효령로 남부순환로347길 101,127.022005569092,37.486849257896,정좌표
